x,y
1.7833333333333332,0.016666666666666666
1.7416666666666665,0.05833333333333333
1.7888888888899999,0.07222222222223333
1.7755555555566669,0.09555555555556666
1.7666666666666666,0.05000000000000001
1.7069444444433335,0.023611111111099998
1.76111111111,0.02777777777776667
1.7152777777766666,0.048611111111099996
1.7283333333333335,0.09833333333333333
1.7866666666666668,0.12333333333333334
1.7056126038366666,0.1812580534546667
1.7755555555566664,0.14555555555566665
1.7888888888899999,0.17222222222233333
1.5719552040733333,0.20348654512033335
1.6689771111133334,0.16753858400333332
1.64174118293,0.20859702509233333
1.6657188382033334,0.1929353880703333
1.6894945771033332,0.2307669989793333
1.6866102010133333,0.202552189586
1.6972120547066665,0.132136440637
1.7269122893066664,0.190916276946
1.6972222222233333,0.08055555555556666
1.7734780656666667,0.19093224088666663
1.7845891767766666,0.21871001866433334
1.6938348793466667,0.15785490247666667
1.7487003145333333,0.14700844317533332
1.7466228246433335,0.17571846183966666
0.8532764143473334,0.024338405686933334
0.9026251670166667,0.023810747186833334
0.909941569379,0.10189452448153331
0.905242643943,0.0476643811477
0.9311616295856667,0.05900545225146667
0.959583349754,0.12289054945799999
0.9772907415333334,0.07713755003323333
1.0124568741566666,0.12534651063399999
1.0235429959566666,0.10513098598906667
1.0208227681146667,0.06333421054523333
0.9587361937306667,0.05428782313470001
1.0049507120946666,0.034060523788833334
1.08782448581,0.06125006043753334
1.0531160227733334,0.13840039550999997
0.8856114621193333,0.2419701559566667
0.9081199363043333,0.229129460006
0.952824394528,0.203807943051
0.876860333658,0.34052040515466664
0.757916333535,0.13025518984663334
0.987324695211,0.13081625454166665
0.9476448742133333,0.14791053897999998
0.9574766225583332,0.09956505150679999
0.886658629047,0.0849407840989
0.9673078366266666,0.16412221067766666
1.0430912048566665,0.18930894608299997
0.9943633912143334,0.19728483946733333
1.006862929103,0.17575394595033333
1.0207153911366669,0.22958810939
1.0257927810233334,0.25399633628766666
0.9718620946436666,0.18846932690133333
0.9845379639976667,0.2615229571376667
0.9215495479683334,0.2841519077106667
0.9649760831066666,0.2771690817506667
0.9748331046813333,0.30399972893800004
1.017019451019,0.29525142610966665
0.9192572814659999,0.326630291541
0.9319541434746667,0.088764631022
0.9262520748740001,0.011804327547133333
0.9564441159453333,0.030940332391233335
1.0401711464933332,0.21432133425166666
0.9801920410713333,0.0191360048441
1.0482792831033334,0.027832759637666665
1.0520886879633335,0.11354686175373334
1.0682677350633334,0.17715697245866666
0.9990224550013332,0.221468605627
1.0247586710233332,0.014924518944733333
1.0474846724566667,0.057106446394066666
1.0075373864346666,0.08306374604616666
1.0964374620733335,0.14813398014666668
1.03454964231,0.144819676701
1.0270547687566667,0.17210598844766664
0.9892256237106668,0.15393737811133335
1.1498046251133334,0.1079254248999
1.0907235812833334,0.10764744545616667
1.06697214491,0.10362735096746667
1.0671404423066666,0.07346566145006667
1.1198894328566666,0.017058085743866667
1.1386735112433333,0.032579533233833335
1.0707976794266667,0.15353473363233336
1.07352061208,0.012908240692933332
1.14587364466,0.07910981659786666
1.1282970036366666,0.06587331447893334
1.1039273661233333,0.0816356009897
1.0934100449366666,0.0299663264368
1.1687840783866665,0.015521447489966667
1.1055149805533333,0.12509017848243334
1.1382110580433336,0.12635730406409998
1.2185517239399999,0.0602597091664
1.1842149427566666,0.03088677684396667
1.21084184806,0.03057454057203333
1.2477430757466668,0.1072957814981
1.1716810166366667,0.06118136470676667
1.2287443170233334,0.015209211218033333
1.1804059288266666,0.11807679571046666
1.1939401474633333,0.07534508581116667
1.2822936651366668,0.0182582540226
1.24230976309,0.07639819530613333
1.1987340792,0.10342490851283333
1.2610379821600002,0.03346746524063333
1.32257536709,0.06387962166906667
1.2668935523466667,0.06497128073436666
1.2287789683333334,0.11923711806003334
1.3104250528633334,0.03207468929533333
1.2828624441533334,0.13813371470799998
1.2898038647466665,0.08963423592599999
1.3296974541333333,0.1213541889684
1.3721974791066665,0.137167588585
1.3628022514966667,0.0858356226046
1.3922213019466667,0.11789472532419999
1.3145773249566668,0.14170400748300002
1.3127652754533334,0.089935352806
1.3281313877266667,0.013816435272733333
1.3766155693633333,0.016215016567533335
1.35023060465,0.061836384214000006
1.4281842192133334,0.10049375848433334
1.3520791926166666,0.11929769622206667
1.3723890384766666,0.16063841121
1.39652404305,0.17663742896533333
1.3485268613666666,0.19519611875333334
1.2750211626233332,0.11748277931340001
1.4488301706766666,0.025868393259233333
1.42440734066,0.013000585773566666
1.44787297077,0.05131931496236666
1.35474695709,0.030031451840266666
1.4036059100133336,0.059619829265299996
1.386568270593333,0.08443491715506668
1.4010229100233333,0.0292156023411
1.4983833591366666,0.02590100779563333
1.5501586505366667,0.054389542625866656
1.5009135927366666,0.05963360541763333
1.4744228300166666,0.012867807485666667
1.52396052912,0.013033200309966667
1.426033140743333,0.0688557344009
1.47599586371,0.0720513268108
1.4479600282666667,0.10852553965146668
1.7277777777766667,0.011111111111099999
1.6930555555566666,0.059722222222233334
1.6733199052933332,0.113608109893
1.72647809231,0.124786220953
1.5723887690666667,0.174032329502
1.5548617968566667,0.12520577273003333
1.5916802643833334,0.165726038891
1.5928853868933333,0.13792155119399999
1.6277697038133334,0.158811018216
1.6298146095366668,0.10266866231646667
1.64242050152,0.0812639930097
1.6714748317866668,0.08848011243123333
1.6149364756633335,0.17965235023900003
1.6006974423566664,0.0225151613823
1.6791666666666665,0.012499999999999999
1.32089758442,0.163040838404
1.4692955741033333,0.189841100289
1.3480953266466666,0.172172583804
1.5468801936999999,0.024437250581166664
1.5729196645799999,0.011404050271199999
1.5323612509933333,0.1117281125537
1.64863728338,0.15211368035933334
1.6624999999999999,0.04583333333333334
1.7505555555566668,0.08722222222223334
1.6294857870833335,0.4266002876956667
1.5972235936999999,0.426151992965
1.6316726145066667,0.39028423707233334
1.6220565798133333,0.34999149371200006
1.5206128174566667,0.322004946159
1.6325668335166668,0.275295074093
1.6220565798133333,0.25000850628800003
1.5762974609,0.11382628569803332
1.6118835579066666,0.1064078412958
1.6108042710033335,0.13433818492466668
1.5888790178366667,0.0927332418115
1.5503218693,0.23519890518533335
1.5239544921233332,0.17274109257333334
1.48448196919,0.12255862052633333
1.4996391978233332,0.16077725923466665
1.4726952627766667,0.16791783194133333
1.6426530416333331,0.23169497511666667
1.7661738673933334,0.31470003105033334
1.7845891767766666,0.3812899813356667
1.66519480658,0.271501123737
1.7154346684900001,0.2872666045663333
1.7661738673933334,0.28529996894966664
1.73234773479,0.31470003105033334
1.6817496833033332,0.3160591556826667
1.5974549448366666,0.242438460534
1.73234773479,0.27256657351600005
1.6695150729966663,0.24424814748800003
1.7184391546466664,0.24331994417800004
1.6821698245299999,0.2872666045663333
1.7150145272633335,0.330759186733
1.6325668335166668,0.324704925907
1.6426530416333331,0.36830502488333333
1.646503134626667,0.4036504457126667
1.5526468498800001,0.351878794524
1.6021274728233335,0.3863667874066667
1.5568243920533333,0.38298607229333337
1.6169138784033332,0.30000000000000004
1.7676761104733334,0.23734332094733332
1.7830869336966666,0.26863330228300003
1.6774630658599998,0.3951523820323333
1.6277777777766669,0.011111111111099999
1.6569444444433332,0.023611111111099998
1.5804771244833333,0.0674735562277
1.6376123364000001,0.05945054724513333
1.6496029021999998,0.12390166808866669
1.4739318427366666,0.09761952741646666
1.6177152622000002,0.20031822489333337
1.594025485926667,0.21584612916366666
1.5521582275333332,0.157607328837
1.5297692195566668,0.07671808997666667
1.6049764454233333,0.0486323752941
1.4725995512766668,0.23968808573400002
1.4451135179566668,0.220271935888
1.4953978332066669,0.20838035766433335
1.4524266378533335,0.15021242026366668
1.5265715365399999,0.243626689555
1.5679289518133332,0.28296913766733334
1.39841083938,0.28389366846433334
1.4164248241566666,0.24371251817133333
1.4239702710733333,0.2661762132513333
1.5758457294000001,0.3393721756063333
1.52889651712,0.3434510101543333
1.5195906337433334,0.269903636586
1.4436043603066668,0.312886842873
1.39689196609,0.31416047665666663
1.4114100198366666,0.12471766151786667
1.4219047412833332,0.17053472827066665
1.50534238737,0.132165835322
1.44582937844,0.19317318669466665
1.39504572276,0.20275444472899998
1.4585101547200001,0.13346463276133333
1.4197105605100002,0.22375049322766669
1.3890851049266668,0.24733754644499997
1.3686673714266666,0.23440003869533332
1.3713422529066666,0.20977896192300002
1.6890744358766667,0.37255876126966664
1.4405666137233333,0.28053808036733335
1.4251023120233333,0.14949723018733332
1.4697444347566666,0.26737480257333335
1.7366907738200001,0.42405767635499997
1.7676761104733334,0.3626566790526667
1.7686230424566667,0.41221254634199994
1.4254891443666668,0.32879178394933334
1.3816281578333334,0.27154570594466665
1.5808853341499998,0.4426247134413333
1.5393436513233334,0.40199561384266663
1.5974549448366666,0.35756153946600006
1.7368544640266668,0.375236641724
1.66909493177,0.35907761276100003
1.664774665353333,0.331824636512
1.7368544640266668,0.224763358276
1.7830869336966666,0.33136669771699995
1.6904101037433332,0.5002360257633334
1.6886253920066665,0.45770977976399996
1.7201693284066666,0.4510728809226667
1.7680677313600002,0.5065352138483333
1.7846792720733333,0.5774239761636667
1.3801092845433336,0.32999736801566665
1.7840338656799999,0.4309225650063333
1.4598459309133334,0.3752675557883333
